2 667 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
2 146 5 902
0 0 0 0
0 0 0 0
0 0 0 0
0 0 1 52
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 269 0 0
0 0 0 0
0 0 0 0
0 0 0 0
2 104 3 351
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
2 215 0 0
4 243 6 25065
0 0 1 52
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 124 0 0
0 0 0 0
0 0 0 0
0 0 0 0
6 408 7 38760
0 0 0 0
0 0 0 0
0 0 0 0
4 280 4 20954
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
4 913 1 55
3 167 3 192
0 0 0 0
3 204 7 628
0 0 0 0
0 0 0 0
0 0 1 52
0 0 0 0
2 462 0 0
1 52 3 195
0 0 0 0
0 0 0 0
0 0 0 0
7 399 6 7871
73 5034 70 648933
120 6693 122 1554525
63 3287 63 875431
0 0 0 0
1 58 2 105
3 816 1 57
0 0 0 0
2 115 4 461
0 0 0 0
1 58 1 52
0 0 1 53
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 52 1 52
0 0 0 0
1 76 0 0
0 0 1 76
3 817 1 57
1 63 1 88
1 52 3 373
0 0 0 0
4 316 2 14297
1 52 2 104
0 0 0 0
2 757 1 55
2 123 1 88
1 52 3 373
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
2 757 0 0
1 60 1 55
1 63 1 88
0 0 0 0
3 204 4 426
1 52 1 52
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 1 52
1 52 1 52
0 0 0 0
2 751 1 57
1 60 0 0
0 0 0 0
2 115 5 513
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 52 1 52
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
4 208 0 0
0 0 4 208
0 0 0 0
1 545 0 0
29 2728 25 112706
43 2543 45 625430
120 6240 123 1602228
127 6604 131 1830018
1 52 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
2 758 1 55
1 60 0 0
2 115 4 461
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 52 0 0
0 0 0 0
0 0 1 52
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
5 368 4 22939
0 0 1 52
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
3 810 1 55
1 63 2 140
2 146 2 321
0 0 0 0
0 0 1 52
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
2 751 1 55
1 60 0 0
2 115 5 513
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 52 0 0
0 0 1 52
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 544 0 0
1 60 1 55
0 0 0 0
0 0 0 0
0 0 0 0
3 187 3 264
1 58 2 105
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 52 1 52
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
4 232 3 195
0 0 0 0
2 146 2 143
0 0 0 0
0 0 1 52
0 0 0 0
0 0 0 0
0 0 0 0
1 52 1 52
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 52 0 0
0 0 0 0
0 0 1 52
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 52 1 52
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 52 1 52
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
3 1204 0 0
2 601 3 202
3 204 6 955
0 0 1 54
0 0 0 0
0 0 0 0
0 0 1 52
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 269 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 52 2 299
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
4 916 1 58
0 0 0 0
0 0 0 0
0 0 0 0
4 272 6 647
1 58 2 107
0 0 0 0
0 0 0 0
0 0 0 0
0 0 1 52
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 52 1 115
0 0 0 0
0 0 0 0
1 52 0 0
0 0 0 0
0 0 0 0
0 0 0 0
2 752 2 110
9 565 4 357
0 0 0 0
5 789 5 522
0 0 1 53
2 627 2 203
0 0 0 0
0 0 0 0
5 1809 3 4665
0 0 0 0
0 0 0 0
3 659 5 1678
0 0 0 0
0 0 0 0
0 0 0 0
1 64 1 89
1 76 1 53
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 76 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 76 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 52 1 52
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
3 180 5 338
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 76 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 52 1 52
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
2 133 2 129
0 0 0 0
0 0 0 0
0 0 1 52
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 52 1 52
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 52 1 52
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
